keyword,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,machine_translation,human_translation,notes,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,keyword_length,gfw_category
"李克强就任主席",0,0,0,0,1,0,0,"Li became chairman","Li Keqiang assumes office of president or premier","Li Keqiang, the first ranked vice-premier and deputy party secretary of China's State Council is very likely to succeed Wen Jiabao as the next premier of China.  http://www.businessspectator.com.au/bs.nsf/Article/China-election-leaders-USA-poli","CPC member / Gov official","lǐ kè qiáng jiùrèn zhǔxí ","li ke qiang jiuren zhuxi ","people","cpcmembergovofficial","","",,1,"","","",7,""
"李路",0,1,0,0,0,0,0,"Lee Road","","","","","","","","","",,1,"","","",2,""
"李禄",0,0,0,0,0,1,1,"Li Lu","Li Lu (Person's name)","Li Lu was a student leader in the 1989 Tiananmen Square protests. During the crackdown, he fled China to the US and studied at Columbia University. He is currently an investment banker and fund manager in the US. For more information, please se","Associated with Tiananmen square protest;Dissident / Activist","lǐ lù ","li lu ","people","dissidentactivist","","",,2,"","","",2,"People-Dissident"
"李明＋调查",0,0,1,0,0,0,0,"Li + survey","Li Ming+investigation","","","","","","","Li Ming+investigation","http://wp.me/p2pAV0-HEG",1,1,"","","",5,""
"李明＋公安部",0,0,1,0,0,0,0,"Ministry of Public Security Li +","Li Ming+Public Security Bureau","","","","","","","Li Ming+Public Security Bureau","http://wp.me/p2pAV0-HEG",1,1,"","","",6,""
"李明＋李东生",0,0,1,0,0,0,0,"Li Dongsheng Li +","Li Ming+Li Dongsheng","","","","","","","Li Ming+Li Dongsheng","http://wp.me/p2pAV0-HEG",1,1,"","","",6,""
"李明＋小马奔腾",0,0,1,0,0,0,0,"Li + Galloping Horse","Li Ming+Galloping Horse [Film]","","","","","","","Li Ming+Galloping Horse [Film]","http://wp.me/p2pAV0-HEG",1,1,"","","",7,""
"李明心",0,1,0,0,0,0,0,"Li heart","","","","","","","","","",,1,"","","",3,""
"李培英",0,0,0,0,1,0,0,"Li Peiying","A former airport manager who was executed for embezzlement and accepting bribes.","","Corruption Scandals","lǐ péi yīng ","li pei ying ","political","corruptionscandals","","",,1,"","","",3,""
"李朋鸟",0,0,0,0,0,1,0,"Li Peng Bird","Person's name (meme)","Li Peng [李鹏] was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued","CPC member / Gov official;Li Peng","lǐ péng niǎo ","li peng niao ","people","cpcmembergovofficial","","",,1,"","","",3,""
"李鹏",1,1,1,0,0,1,1,"Li","Person's name","Li Peng was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued that L","CPC member / Gov official","lǐpéng ","lipeng ","people","cpcmembergovofficial","Li Peng","",0,5,"","","",2,"People-Official"
"李鹏 病重",0,0,0,1,0,0,0,"Li ill","Li Peng seriously ill","Controversial top leader in CCP who advocated for the crackdown on Tiananmen demostrators, among other unpopular decisions.","","","","","CPC member / Gov official","","",,1,"CPC member / Gov official","Li Peng seriously ill","Controversial top leader in CCP who advocated for the crackdown on Tiananmen demostrators, among other unpopular decisions.",5,""
"李鹏 洗钱",0,0,0,1,0,0,0,"Li laundering","Li Peng money laundering","Rumor that Li Peng's family had fled the country due to foreign money laundering","","","","","Corruption Scandals","","",,1,"Corruption Scandals","Li Peng money laundering","Rumor that Li Peng's family had fled the country due to foreign money laundering",5,""
"李鹏 治理",0,0,0,1,0,0,0,"Li governance","Li Peng governance","Refers to the former premier Li Peng, who was reviled by many for supporting the harsh crackdown on the Tiananmen protesters among other decisions","","","","","Li Peng","","",,1,"Li Peng","Li Peng governance","Refers to the former premier Li Peng, who was reviled by many for supporting the harsh crackdown on the Tiananmen protesters among other decisions",5,""
"李鹏八九",0,0,0,1,0,0,0,"Li eighty-nine","Li Peng 1989","Li Peng was former premier who pushed for crackdown on Tiananmen Square protesters","","","","","CPC member / Gov official","","",,1,"CPC member / Gov official","Li Peng 1989","Li Peng was former premier who pushed for crackdown on Tiananmen Square protesters",4,""
"李鹏病重",0,0,1,0,0,0,0,"Li ill","Li Peng seriously ill","","","","","","","Li Peng seriously ill","",0,1,"","","",4,""
"李鹏日记",0,0,0,1,0,1,0,"Li diary","Li Peng Diaries (Book)","Li Peng [李鹏] was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued","Li Peng;Tiananmen Square (June 4 1989)","lǐpéng rìjì ","lipeng riji ","events","tiananmensquarejune41989","","",,2,"Tiananmen Square (June 4 1989)","","A book of Li Peng’s supposed diary entries entitled The Critical Moment was planned for release in 2010, but it was halted just before publication. In it, Li justifies many of his most vilified acts and emphasizes that it was a group decision ",4,""
"李鹏之子李小鹏",0,0,0,1,0,0,0,"Li's son Li Xiaopeng","Li Peng's son, Li Xiaopeng","Formerly the President of China Huaneng Group and Huaneng Power International, Li currently serves as the acting Governor of Shanxi.","","","","","Relatives / Associates of Government Officials","","",,1,"Relatives / Associates of Government Officials","Li Peng's son, Li Xiaopeng","Formerly the President of China Huaneng Group and Huaneng Power International, Li currently serves as the acting Governor of Shanxi.",7,""
"李普",0,1,0,0,0,0,0,"Li Pu","","","","","","","","","",,1,"","","",2,""
"李前總理",0,0,0,0,0,1,0,"Former Prime Minister Lee","Former Prime Minister Li","This is likely a reference to Li Peng, China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002","CPC member / Gov official;Li Peng","lǐ qián zǒnglǐ ","li qian zongli ","people","cpcmembergovofficial","","",,1,"","","",4,""
"李萬鈞",0,0,0,0,1,0,0,"Liwan Jun","Person's name","Unclear of exact context. However, this could be one of a few people: (a) the Party Secretary of the Beijing Municipal Bureau of Civil Affairs; (b) a professor at the Fujian Normal University. For more information, please see: http://baike.baid","Person Identity / Context Unclear","lǐ wàn jūn ","li wan jun ","people","personidentitycontextunclear","","",,1,"","","",3,""
"李群",0,1,1,0,0,0,0,"Lie","Li Qun","","","","","","","Li Qun","",0,2,"","","",2,""
"李瑞環",1,0,0,0,1,0,1,"Li","Person's name (traditional Chinese)","Li Ruihuan is a politician of the PRC. He is a member of the Standing Committee of the Politburo of the 15th Central Committee of the CPC. For more information, please see: http://en.wikipedia.org/wiki/Li_Ruihuan.","CPC member / Gov official","lǐ ruì huán ","li rui huan ","people","cpcmembergovofficial","","",,3,"","","",3,"People-Official"
"李瑞环",1,1,1,0,1,0,1,"Li","Person's name","Li Ruihuan is a politician of the PRC. He is a member of the Standing Committee of the Politburo of the 15th Central Committee of the CPC. For more information, please see: http://en.wikipedia.org/wiki/Li_Ruihuan.","CPC member / Gov official","lǐ ruì huán ","li rui huan ","people","cpcmembergovofficial","Li Duanhuan","",0,5,"","","",3,"People-Official"
"李锐",0,0,1,0,1,0,0,"Li Rui","Li Rui","A communist party elder, he wrote an open letter to the National People's Congress calling for an end to censorship.","CPC member / Gov official","lǐ ruì ","li rui ","people","cpcmembergovofficial","Li Rui","",0,2,"","","",2,""
"李慎之",1,1,0,0,1,0,1,"Li Shen's","Li Shenzhi (Person's name)","Li Shenzhi was a prominent Chinese social scientist and intellectual, and a spokesperson for the CPC. He later became a critic of authoritarianism and supported liberalism. For more information, please see: http://en.wikipedia.org/wiki/Li_Shenz","CPC member / Gov official;Dissident / Activist","lǐ shèn zhī ","li shen zhi ","people","dissidentactivist","","",,4,"","","",3,"People-Dissident"
"李省长",0,0,1,0,0,0,0,"Governor Lee","Governor Li","","","","","","","Governor Li","http://goo.gl/hNwmr",0,1,"","","",3,""
"李盛霖",0,0,0,0,1,0,0,"Li Shenglin","Person's name","Li Shenglin is the current Minister of Transport of the PRC. For more information, please see: http://en.wikipedia.org/wiki/Li_Shenglin.","CPC member / Gov official","lǐ shèng lín ","li sheng lin ","people","cpcmembergovofficial","","",,1,"","","",3,""
"李士祥",0,0,1,0,0,0,0,"Li Xiang","Li Shixiang","","","","","","","Li Shixiang","http://goo.gl/aJWNQ",0,1,"","","",3,""
"李世辉",0,0,1,0,0,0,0,"Li Shihui","Li Shihui","","","","","","","Li Shihui","",0,1,"","","",3,""
"李淑娴",0,0,0,0,0,1,0,"Li Shuk Han","Li Shuxian  (Person's name)","Li Shuxian is the wife of Fang Lizhi, a Chinese astrophysicist and pro-democracy activist. Li Shuxian is a professor at Beijing University. For more information, please see: http://en.wikipedia.org/wiki/Fang_Lizhi.","Dissident / Activist","lǐ shú xián ","li shu xian ","people","dissidentactivist","","",,1,"","","",3,""
"李思思男友",0,0,1,0,0,0,0,"Li Sisi boyfriend","Li Sisi's boyfriend","","","","","","","Li Sisi's boyfriend","",0,1,"","","",5,""
"李苏斌",0,0,0,0,1,0,0,"Li Subin","Li Subin (Person's name)","李苏斌 is a homonym and likely a reference to Li Subin [李苏滨], a Chinese rights defense lawyer who filed a complaint against the Beijing Xicheng District People's Court against the Beijing Judicial Bureau. He argues that the judicial authorit","Dissident / Activist","lǐ sū bīn ","li su bin ","people","dissidentactivist","","",,1,"","","",3,""
"李铁映",0,0,0,0,1,0,0,"Li Tieying","Person's name","Li Tieying was a Vice Chairman of the Standing Committee of the National People's Congress in the PRC. For more information, please see: http://en.wikipedia.org/wiki/Li_Tieying.","CPC member / Gov official","lǐ tiě yìng ","li tie ying ","people","cpcmembergovofficial","","",,1,"","","",3,""
"李万钧",0,0,0,0,1,0,0,"Liwan Jun","Person's name","Unclear of exact context.  However, this could be one of a few people: (a) the Party Secretary of the Beijing Municipal Bureau of Civil Affairs; (b) a professor at the Fujian Normal University. For more information, please see: http://baike.bai","Person Identity / Context Unclear","lǐ wàn jūn ","li wan jun ","people","personidentitycontextunclear","","",,1,"","","",3,""
"李旺阳",0,1,1,1,0,1,0,"Li Wangyang","Li Wangyang (Person's name)"," For more information on his case, please see: http://en.wikipedia.org/wiki/Death_of_Li_Wangyang; http://online.wsj.com/article/SB10000872396390444914904577614923301714582.html.","Associated with Tiananmen square protest;Dissident / Activist","lǐ wàng yáng ","li wang yang ","people","dissidentactivist","Li Wangyang","http://goo.gl/aMCQ6",0,4,"Dissident / Activist","","Dissident and activist who was found dead after giving an interview about June 4. Authorities initially claimed was sucide, but others alleged it was a possible murder. However, authorities refused to investigate and protests took place in HK.",3,""
"李维国",0,0,1,0,0,0,0,"Li Weiguo","Li Weiguo","","","","","","","Li Weiguo","http://goo.gl/ARhOc",0,1,"","","",3,""
"李蔚＋财产公示",0,0,1,0,0,0,0,"Li Wei + property publicity","Li Wei+financial disclosure","","","","","","","Li Wei+financial disclosure","http://wp.me/p2pAV0-IxP",1,1,"","","",7,""
"李蔚＋法院",0,0,1,0,0,0,0,"Li Wei + court","Li Wei+court","","","","","","","Li Wei+court","http://wp.me/p2pAV0-IxP",1,1,"","","",5,""
"李蔚＋官员财产",0,0,1,0,0,0,0,"Li Wei + official property","Li Wei+officials' assets","","","","","","","Li Wei+officials' assets","http://wp.me/p2pAV0-IxP",1,1,"","","",7,""
"李蔚＋旁听",0,0,1,0,0,0,0,"Li Wei + observers","Li Wei+observe [trial]","","","","","","","Li Wei+observe [trial]","http://wp.me/p2pAV0-IxP",1,1,"","","",5,""
"李蔚＋袁冬",0,0,1,0,0,0,0,"Li Wei Yuan Dong +","Li Wei+Yuan Dong","","","","","","","Li Wei+Yuan Dong","http://wp.me/p2pAV0-HYj",1,1,"","","",5,""
"李文生",0,0,1,0,0,0,0,"Li Wensheng","Li Wensheng","","","","","","","Li Wensheng","http://goo.gl/ARhOc",0,1,"","","",3,""
"李先念",0,0,0,0,1,0,0,"Xiannian","Person's name",". For more information, please see: http://en.wikipedia.org/wiki/Li_Xiannian.","CPC member / Gov official","lǐ xiān niàn ","li xian nian ","people","cpcmembergovofficial","","",,1,"","","",3,""
"李现原",0,0,1,0,0,0,0,"Lee is the former","Li Xianyuan","","","","","","","Li Xianyuan","",0,1,"","","",3,""
"李小琳",0,0,1,0,0,0,0,"Li Xiaolin","Li Xiaolin","","","","","","","Li Xiaolin","http://goo.gl/7GQJi",0,1,"","","",3,""
"李小鹏",0,0,1,0,1,0,0,"Li Xiaopeng","Person's name","Li Xiaopeng is a Chinese businessman and politician. He is the son of former Chinese Premier Li Peng and thus a princeling. For more information, please see: http://en.wikipedia.org/wiki/Li_Xiaopeng_%28politician%29.","Li Peng;Relatives / Associates of Government Officials","lǐ xiǎo péng ","li xiao peng ","people","relativesassociatesofgovernmento","Li Xiaopeng","http://wp.me/p2pAV0-Jls",0,2,"","","",3,""
"李雪文",0,0,0,0,0,1,0,"Li Xuewen","Li Xuewen  (Person's name)","Li Xuewen is a member of the Tiananmen Mother's group that has fought for redress of the June 4, 1989 crackdown. For more information, please see: http://www.hrichina.org/content/6088.","Associated with Tiananmen square protest;Dissident / Activist","lǐ xuě wén ","li xue wen ","people","dissidentactivist","","",,1,"","","",3,""
"李彦宏+婚变",0,0,1,0,0,0,0,"Li + divorce","Robin Li + marriage crisis","","","","","","","Robin Li + marriage crisis","http://goo.gl/6f2hn",0,1,"","","",6,""
"李彦宏+离婚",0,0,1,0,0,0,0,"Li + divorce","Robin Li + divorce","","","","","","","Robin Li + divorce","http://goo.gl/6f2hn",0,1,"","","",6,""
"李彦宏+小三",0,0,1,0,0,0,0,"Li + Little Three","Robin Li + mistress","","","","","","","Robin Li + mistress","http://goo.gl/6f2hn",0,1,"","","",6,""
"李乙隆",0,0,0,0,1,0,0,"Lee B. Long","Person's name","Unclear of context. It could be a variety of people, and possibly an active blogger. For more information, please see: http://baike.baidu.com/view/2086729.htm (Chinese); http://www.liyilong.com/showcontent.asp?articleid=953 (Chinese).","Person Identity / Context Unclear","lǐ yǐ lóng ","li yi long ","people","personidentitycontextunclear","","",,1,"","","",3,""
"李毅中",0,0,0,0,1,0,0,"Li Yizhong","Person's name","Li Yizhong is a Chinese politician and a member of the 17th CPC Central Committee. For more information, please see: http://www.chinavitae.com/biography/1282.","CPC member / Gov official","lǐ yì zhōng ","li yi zhong ","people","cpcmembergovofficial","","",,1,"","","",3,""
"李英浩",1,0,0,0,0,0,0,"Liying Hao","","","","","","","","","",,1,"","","",3,""
"李颖",0,0,1,0,0,0,0,"Li Ying","Li Ying","","","","","","","Li Ying","",0,1,"","","",2,""
"李源朝夫人",0,0,0,1,0,0,0,"Ms. Li Yuanchao","Li Yuanchao's wife","Li is VP of China. His wife, Gao Jianjin, is a professor of music at the Institute of Musicology of the Central Conservatory of Music in Beijing. Not sure what the deal with this is. Didn't find anything obviously negative, and in fact, found a","","","","","Relatives / Associates of Government Officials","","",,1,"Relatives / Associates of Government Officials","Li Yuanchao's wife","Li is VP of China. His wife, Gao Jianjin, is a professor of music at the Institute of Musicology of the Central Conservatory of Music in Beijing. Not sure what the deal with this is. Didn't find anything obviously negative, and in fact, found a",5,""
"李源潮",1,0,1,1,0,0,1,"Mr Li","Li Yuanchao","Li Yuanchao is the vice president of the PRC","","","","","CPC member / Gov official","Li Yuanchao","",0,4,"CPC member / Gov official","Li Yuanchao","Li Yuanchao is the vice president of the PRC",3,"People-Official"
