keyword,_sensitivewords,_popularwords,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,list_google,list_sinashow,list_163,list_qq,list_condop,list_blogprovider,machine_translation,human_translation,notes,themeevents,thememisc,themepeople,themepolitical,themesocial,themetechnology,thcpcnationalcongress2002,thcpcnationalcongress2012,olympics,boxilaiscandal,business,cpcmembergovofficial,censorshipcensorshipsurveillance,censorshipcircumvention,charter08,china,chinasnationalday,chinesedoomsdaycultarrests,chinesesoftwarewebsites,communistpartyofchinacpccriticis,communistpartyofchinacpcgeneralc,companyname,contextunclear,corruptionscandals,democracychinesedemocracymovemen,detention,diaoyusenkakuislandsprotests,dissidentactivist,domesticrelationshongkong,domesticrelationstaiwan,ethnicgroupsgeneralethnic,ethnicgroupshui,ethnicgroupstibetan,ethnicgroupsuyghur,ferraricrashmarch2012,forceddemolitions,gambling,generictechnologyterms,googleleavingchina,government,humanrightsgeneralhumanrights,humanrightsorganizations,illicitgoodsandservices,innermongoliaprotests,internationalrelationssinojapane,internationalrelationsunitedstat,jasminerevolution,jiangzemindeathrumour,law,lottery,mediachineseindependentoppositio,mediachineseprogovernmentmedia,mediageneralmediaterms,mediainternationalmedia,nationalsecuritygeneralnationals,nationalsecuritymilitarypolice,occupymovement,oilpriceprotests,onlinegame,onlinenovels,personidentitycontextunclear,petitioningadministrativesystem,politicalpartiesnoncpc,protest,prurientinterests,relativesassociatesofgovernmento,religionchristianpracticeinchina,religionfalungong,religiongeneralreligion,sarsandotherdiseasesaidsavianflu,sichuanearthquake,sina,spyware,taintedmilkscandal,tiananmensquarejune41989,tibetanselfimmolations,urls,urumqiriots,victimsofcrimeviolentcriminals,wenzhoutraincrash,westernwebsitessocialmedia,agg_Sina_Skype_lists,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,top_aug1_2013_ZHWikipedia_views,top_aug1_2013_ZHWikipedia,top1000_ZHWikipedia_views,top1000_ZHWikipedia,protected_ZHWikipedia,keyword_length,gfw_category
"激情网站",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Passion website","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jīqíng wǎngzhàn ","jiqing wangzhan ","social","prurientinterests","","",,2,"","","",,,,,,4,""
"激情小电影",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Passion small movie","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jīqíng xiǎo diànyǐng ","jiqing xiao dianying ","social","prurientinterests","","",,1,"","","",,,,,,5,""
"激情影院",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Passion for cinema","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jīqíng yǐng yuàn ","jiqing ying yuan ","social","prurientinterests","","",,1,"","","",,,,,,4,""
"激情自拍",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Self passion","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jīqíng zì pāi ","jiqing zi pai ","social","prurientinterests","","",,2,"","","",,,,,,4,""
"鸡",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chicken","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",13,1,,,,1,""
"鸡吧",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Helping of chicken","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;Sina UC List 3;Sina UC List 4","Prurient Interests","jī ba ","ji ba ","social","prurientinterests","","",,3,"","","",,,,,,2,""
"鸡八",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,,""
"鸡巴",1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,"Cock","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;Sina UC List 3;Sina UC List 4;Sina UC List 5","Prurient Interests","jī bā ","ji ba ","social","prurientinterests","","",,5,"","","",,,,,,2,""
"鸡奸",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sodomy","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",52,1,17215,1,,2,""
"鸡毛信文汇",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,3,"","","",,,,,,,""
"姬蒂·佩芮",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Katy Perry","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",12,1,,,,5,""
"姬胜德",1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,"Ji Shengde","Person's name","Ji Shengde is a former military official in China's People's Liberation Army. He was in charge of military intelligence. Ji Shengde was removed from his post after links to Lai Changxing's smuggling scandal. Ji Shengde was sentenced to death, b",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Corruption Scandals","jī shèng dé ","ji sheng de ","political","corruptionscandals","Ji Shengde","",0,6,"","","",,,,,,3,""
"吉澤明步",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akiho","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",69,1,42247,1,1,4,""
"吉川萌",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ji Chuanmeng","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",14,1,,,,3,""
"吉高由里子",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yoshitaka Yuriko","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",18,1,,,,5,""
"吉林士兵",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Jilin soldiers","Jilin soldier","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Jilin soldier","",0,1,"","","",,,,,,4,""
"吉林战士（短语或组合）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Jilin warrior (a phrase or a combination)","Jilin combatant (stand-along phrase or phrase containing these words)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Jilin combatant (stand-along phrase or phrase containing these words)","",0,1,"","","",,,,,,11,""
"吉米多维奇",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"?????","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,5,""
"吉他",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Guitar","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",16,1,,,,2,""
"吉田茂",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yoshida","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",18,1,,,,3,""
"极光",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aurora","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",12,1,,,,2,""
"极品金发美女美穴图",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Need blonde beauty Point Figure","(literal translation) Best quality picture of blonde beauty's beautiful vagina","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jí pǐn jīnfǎ měi nǚ měi xué tú ","ji pin jinfa mei nu mei xue tu ","social","prurientinterests","","",,1,"","","",,,,,,9,""
"极品色医",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Medical Need color","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jí pǐn sè yī ","ji pin se yi ","social","prurientinterests","","",,1,"","","",,,,,,4,""
"极限写真",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ultimate Photo","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jíxiàn xiězhēn ","jixian xiezhen ","social","prurientinterests","","",,1,"","","",,,,,,4,""
"集合",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Set","Gathering","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Protest","jíhé ","jihe ","political","protest","","",,1,"","","",,,,,,2,""
"集会",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,"Assembly","assemble"," in China's major cities. The call first appeared in mid-February on websites such as Boxun.com, later on Twitter and overseas websites. The web post asked protesters to gather in major cities and protest against the Chinese government. Chinese",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;TOM-Skype 5.1 Surveillance-only","Protest","jíhuì ","jihui ","political","protest","assemble","",0,4,"","","",,,,,,2,""
"集会地点 茉莉花",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Jasmine venue","Gathering point, Jasmine [Revolution]","potential keyword for organizing protests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Jasmine Revolution","","",,1,"Jasmine Revolution","Gathering point, Jasmine [Revolution]","potential keyword for organizing protests",,,,,,8,""
"集结",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Build","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Protest","jí jiē ","ji jie ","political","protest","","",,1,"","","",,,,,,2,""
"集体",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Collective","","Related to group gatherings.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Protest","jítǐ ","jiti ","political","protest","","",,1,"","","",,,,,,2,""
"集体上访",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Collective petition","collectively petition officials","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","collectively petition officials","http://goo.gl/CQACA",0,1,"","","",,,,,,4,""
"集团军",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Army","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",15,1,,,,3,""
"几吧",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"A few bars","","Likely sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","jī ba ","ji ba ","social","prurientinterests","","",,2,"","","",,,,,,2,""
"己厚天下",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Thick own world","through thick (govern) the world below"," For more information, please see: http://www.businessweek.com/articles/2012-04-09/china-cracks-down-on-the-websites-of-bo-xilais-supporters; http://en.wikipedia.org/wiki/Bo_Xilai.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Bo Xilai Scandal;CPC member / Gov official;Internet Memes / Neologism","jǐ hòu tiānxià ","ji hou tianxia ","events","boxilaiscandal","","",,1,"","","",,,,,,4,""
"己巳年己巳月乙未日",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"In May Baba Baba Yi Wei Day","ji si year, ji si month, yi mo day","This is based on the Chinese traditional calendar. Ji si year happens every 60 years and falls on 1989. Ji si month is between May and June. Accordingly, this is likely a reference to the Tiananmen Square crackdown in June 1989. for more inform",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sina UC List 4;Sina UC List 5","Internet Memes / Neologism;Tiananmen Square (June 4 1989)","jǐ sì nián jǐ sì yuè yǐ wèi rì ","ji si nian ji si yue yi wei ri ","events","tiananmensquarejune41989","","",,1,"","","",,,,,,9,""
"己巳月+乙未日",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Baba month + Yi Wei Day","Jisi month+Yiwei day","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Jisi month+Yiwei day","http://goo.gl/IZQ49",0,1,"","","",,,,,,7,""
"蓟县",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Jixian","Ji County","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Ji County","http://goo.gl/4idLZ",0,1,"","","",,,,,,2,""
"季芹",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ji Qin","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",18,1,,,,2,""
"祭",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Festival","ceremony","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","ceremony","http://goo.gl/PvbxE",0,1,"","","",,,,,,1,""
"祭奠",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Memorial","memorial ceremony","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","memorial ceremony","http://goo.gl/IZQ49",0,1,"","","",,,,,,2,""
"济公",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monk","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",13,1,,,,2,""
"济南   银座购物广场前",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Jinan Ginza shopping plaza before","Location of Jasmine Revolution protests","This is related to the Jasmine Revolution, an online call for pro-democracy protests in major Chinese cities. For more information, please see: http://jasmineplaces.blogspot.ca/2011/05/blog-post_4422.html (Chinese); http://staysweethome.blogspo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Jasmine Revolution","jǐnán  yín zuò gòuwù guǎngchǎng qián ","jinan  yin zuo gouwu guangchang qian ","events","jasminerevolution","","",,1,"","","",,,,,,12,""
"济南小偷新疆",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Jinan thief Xinjiang","Jinan, petty thief (or young thief?), Xinjiang","related to perhaps one of the following stories in the following list of sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Context unclear","","",,1,"Context unclear","Jinan, petty thief (or young thief?), Xinjiang","related to perhaps one of the following stories in the following list of sources",,,,,,6,""
"寂護",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Shantarakshita","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,2,""
"计划",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Plan","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Context unclear","jìhuà ","jihua ","misc","contextunclear","","",,1,"","","",,,,,,2,""
"记者采访",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Reporters interviewed","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Media","jìzhě cǎifǎng ","jizhe caifang ","political","mediageneralmediaterms","","",,1,"","","",,,,,,4,""
"记者无国界",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Reporters Without Borders","Reporters Without Borders","Reporters without Border's website (www.rsf.org) was/continues to be banned in China. For more information, please see: http://en.wikipedia.org/wiki/List_of_websites_blocked_in_the_People's_Republic_of_China.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only;TOM-Skype Unknown","Human Rights","jìzhěwúguójiè ","jizhewuguojie ","political","humanrightsorganizations","","",,1,"","","",,,,,,5,""
"记者无疆界",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,5,""
"妓",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Prostitute","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","jì ","ji ","social","prurientinterests","","",,1,"","","",,,,,,1,""
"妓男",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Male prostitutes","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,2,""
"妓女",1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,"Whore","Prostitute","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","jìnǚ ","jinu ","social","prurientinterests","","",,4,"","","",,,,,,2,""
"妓女日记",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Prostitute diary","Diary of a prostitute","Likely a porn film.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","jìnǚ rìjì ","jinu riji ","social","prurientinterests","","",,1,"","","",,,,,,4,""
"继承英烈志",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Inheritance martyrs Chi","Inherit the spirit of bravery (loose translation)","This is likely a reference to the Tiananmen Square crackdown in 1989 and memorials. For more information, please see: http://www.aboluowang.com/news/2009/0122/117356.html (Chinese).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sina UC List 4;Sina UC List 5","Tiananmen Square (June 4 1989)","jìchéng yīng liè zhì ","jicheng ying lie zhi ","events","tiananmensquarejune41989","","",,1,"","","",,,,,,5,""
